id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-05-16,0:12:00,2019-05-16 0:12,25,33,9.31,8.25,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-05-16,11:41:00,2019-05-16 11:41,25,34,9.34,8.62,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-05-16,11:22:00,2019-05-16 11:22,25.79,33,9.2,6.82,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-05-16,10:52:00,2019-05-16 10:52,25,33,9.21,7.57,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-05-16,10:16:00,2019-05-16 10:16,25,32,9.18,6.64,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-05-24,9:04:00,2019-05-24 9:04,20,32,9.22,7.18,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-05-24,8:54:00,2019-05-24 8:54,22.49,32,9.25,7.41,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-05-24,9:16:00,2019-05-24 9:16,22.59,33,9.23,7.28,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-05-24,8:39:00,2019-05-24 8:39,22.29,32,9.18,7.06,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-05-24,8:17:00,2019-05-24 8:17,22,32,9.1,7.13,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-05-24,7:55:00,2019-05-24 7:55,23.5,34,9.14,7.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-05-24,0:28:00,2019-05-24 0:28,25.78,33,9.2,7.57,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-05-24,0:07:00,2019-05-24 0:07,25,32,9.25,7.84,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-05-24,11:34:00,2019-05-24 11:34,25,33,9.28,9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-05-24,11:14:00,2019-05-24 11:14,24,33,9.24,7.6,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-05-24,10:34:00,2019-05-24 10:34,23,33,9.14,7.14,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-05-24,9:55:00,2019-05-24 9:55,23,33,9.11,6.86,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2019-05-30,7:56:00,2019-05-30 7:56,23.67,31,nan,6.65,52,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2019-05-30,8:15:00,2019-05-30 8:15,24.11,35,nan,6.52,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2019-05-30,8:04:00,2019-05-30 8:04,23.67,35,nan,6.65,10,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-05-30,9:18:00,2019-05-30 9:18,24.72,34.7,9.89,6.45,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-05-30,9:09:00,2019-05-30 9:09,24.37,34.8,9.89,6.89,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-05-30,9:32:00,2019-05-30 9:32,24.28,34.8,9.89,6.53,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-05-30,9:02:00,2019-05-30 9:02,24.23,34.9,9.89,6.74,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-05-30,8:17:00,2019-05-30 8:17,22,32,9.89,6.69,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-05-30,8:32:00,2019-05-30 8:32,24.47,34.8,9.89,6.58,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-05-30,0:07:00,2019-05-30 0:07,25.47,35.1,9.98,7.4,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-05-30,11:56:00,2019-05-30 11:56,25.13,34.4,9.97,7.6,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-05-30,11:26:00,2019-05-30 11:26,25.93,34.9,9.89,7.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-05-30,10:44:00,2019-05-30 10:44,25.14,33,9.89,7.4,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-05-30,10:20:00,2019-05-30 10:20,25.12,35,9.89,7.18,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-05-30,9:52:00,2019-05-30 9:52,24.48,34.9,9.89,6.82,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,26.022198,-111.344895,2019-06-06,10:46:00,2019-06-06 10:46,26,32,6.7,6.9,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,25.972652,-111.353132,2019-06-06,12:07:00,2019-06-06 12:07,27,32,6.7,6.9,0.99,1
BAN5,BANCO MIL PALMAS,PESQUERO,26.056492,-111.329012,2019-06-06,9:10:00,2019-06-06 9:10,26,33,6.7,6.9,0.99,1
BAS1,BANCO ENSENADA BLANCA,PESQUERO,25.726044,-111.246157,2019-06-06,2:36:00,2019-06-06 2:36,28,33,6.7,6.9,0.99,1
BAS2,BANCO LIGUI,PESQUERO,25.741846,-111.258535,2019-06-06,2:05:00,2019-06-06 2:05,28,33,6.7,6.9,0.99,1
BAS7,BANCO VISTA AL MAR,PESQUERO,25.878122,-111.342342,2019-06-06,12:49:00,2019-06-06 12:49,27,32,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-06-06,9:40:00,2019-06-06 9:40,23.7,33.5,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-06-06,9:24:00,2019-06-06 9:24,25.45,32.4,6.7,6.9,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-06-06,9:51:00,2019-06-06 9:51,24.5,34.8,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-06-06,9:10:00,2019-06-06 9:10,23.4,34.7,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-06-06,8:41:00,2019-06-06 8:41,23.15,35,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-06-06,8:17:00,2019-06-06 8:17,22.85,35.1,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-06-06,12:56:00,2019-06-06 12:56,26.9,34.8,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-06-06,8:24:00,2019-06-06 8:24,26.12,34.5,6.7,6.9,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-06-06,17:08:00,2019-06-06 17:08,25.89,34.6,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-06-06,11:47:00,2019-06-06 11:47,26.2,34.9,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-06-06,10:59:00,2019-06-06 10:59,25.6,34.8,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-06-06,10:39:00,2019-06-06 10:39,26.04,35,6.7,6.9,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,26.022198,-111.344895,2019-06-07,9:00:00,2019-06-07 9:00,26,32,6.74,6.33,594,0
BAN4,BANCO LA NEGRITA,PESQUERO,25.972652,-111.353132,2019-06-07,10:08:00,2019-06-07 10:08,27,32,6.74,6.33,722,0
BAN5,BANCO MIL PALMAS,PESQUERO,26.056492,-111.329012,2019-06-07,9:45:00,2019-06-07 9:45,26,32,6.74,6.33,323,0
BAS1,BANCO ENSENADA BLANCA,PESQUERO,25.726044,-111.246157,2019-06-07,12:20:00,2019-06-07 12:20,28,32,6.74,6.33,148,1
BAS2,BANCO LIGUI,PESQUERO,25.741846,-111.258535,2019-06-07,11:45:00,2019-06-07 11:45,28,33,6.74,6.33,767,0
BAS7,BANCO VISTA AL MAR,PESQUERO,25.878122,-111.342342,2019-06-07,10:49:00,2019-06-07 10:49,28,33,6.74,6.33,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,26.022198,-111.344895,2019-06-13,10:40:00,2019-06-13 10:40,26.97,34.8,6.7,6.9,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,25.972652,-111.353132,2019-06-13,12:05:00,2019-06-13 12:05,29.4,35,6.7,6.9,0.99,1
BAN5,BANCO MIL PALMAS,PESQUERO,26.056492,-111.329012,2019-06-13,9:17:00,2019-06-13 9:17,26.46,34.9,6.7,6.9,0.99,1
BAS1,BANCO ENSENADA BLANCA,PESQUERO,25.726044,-111.246157,2019-06-13,2:20:00,2019-06-13 2:20,30.9,35.2,6.7,6.9,0.99,1
BAS2,BANCO LIGUI,PESQUERO,25.741846,-111.258535,2019-06-13,2:05:00,2019-06-13 2:05,28.42,34.4,6.7,6.9,0.99,1
BAS7,BANCO VISTA AL MAR,PESQUERO,25.878122,-111.342342,2019-06-13,12:55:00,2019-06-13 12:55,28.97,34.7,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-06-13,11:11:00,2019-06-13 11:11,26.87,34.3,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-06-13,11:00:00,2019-06-13 11:00,26.77,34.7,6.7,6.9,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-06-13,11:19:00,2019-06-13 11:19,28.36,34.8,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-06-13,10:40:00,2019-06-13 10:40,26.97,34.8,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-06-13,9:15:00,2019-06-13 9:15,26.46,34.9,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-06-13,8:54:00,2019-06-13 8:54,24.46,34.9,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-06-13,14:30:00,2019-06-13 14:30,30.9,35.2,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-06-13,14:05:00,2019-06-13 14:05,28.43,34.4,6.7,6.9,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-06-13,13:33:00,2019-06-13 13:33,28.77,34.8,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-06-13,1:10:00,2019-06-13 1:10,29.32,34.8,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-06-13,0:27:00,2019-06-13 0:27,29.68,34.8,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-06-13,0:05:00,2019-06-13 0:05,29.4,35,6.7,6.9,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,26.022198,-111.344895,2019-06-20,10:40:00,2019-06-20 10:40,26,32,6.7,6.9,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,25.972652,-111.353132,2019-06-20,12:05:00,2019-06-20 12:05,26,33,6.7,6.9,0.99,1
BAN5,BANCO MIL PALMAS,PESQUERO,26.056492,-111.329012,2019-06-20,9:17:00,2019-06-20 9:17,26,32,6.7,6.9,0.99,1
BAS1,BANCO ENSENADA BLANCA,PESQUERO,25.726044,-111.246157,2019-06-20,2:20:00,2019-06-20 2:20,28,32,6.7,6.9,0.99,1
BAS2,BANCO LIGUI,PESQUERO,25.741846,-111.258535,2019-06-20,2:05:00,2019-06-20 2:05,28,32,6.7,6.9,0.99,1
BAS7,BANCO VISTA AL MAR,PESQUERO,25.878122,-111.342342,2019-06-20,12:55:00,2019-06-20 12:55,27,32,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-06-20,10:20:00,2019-06-20 10:20,24,32,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-06-20,10:00:00,2019-06-20 10:00,24,32,6.7,6.9,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-06-20,10:30:00,2019-06-20 10:30,25,32,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-06-20,1:23:00,2019-06-20 1:23,23,32,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-06-20,9:00:00,2019-06-20 9:00,23,32,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-06-20,8:23:00,2019-06-20 8:23,25,33,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-06-20,14:08:00,2019-06-20 14:08,26,32,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-06-20,13:30:00,2019-06-20 13:30,26,32,6.7,6.9,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-06-20,14:20:00,2019-06-20 14:20,25,32,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-06-20,0:40:00,2019-06-20 0:40,27,32,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-06-20,0:00:00,2019-06-20 0:00,25,32,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-06-20,11:30:00,2019-06-20 11:30,26,32,6.7,6.9,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,2019-06-27,8:00:00,2019-06-27 8:00,26.35,35.2,nan,6.55,0.99,1
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,2019-06-27,8:20:00,2019-06-27 8:20,26,33,nan,5.67,0.99,1
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,2019-06-27,8:10:00,2019-06-27 8:10,26.38,35,nan,6.55,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-06-27,10:20:00,2019-06-27 10:20,27,32,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-06-27,10:00:00,2019-06-27 10:00,27,34,6.7,6.9,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-06-27,10:30:00,2019-06-27 10:30,26,34,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-06-27,1:23:00,2019-06-27 1:23,27.24,34.8,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-06-27,8:45:00,2019-06-27 8:45,26.75,34.9,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-06-27,8:35:00,2019-06-27 8:35,26.9,34.8,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-06-27,14:08:00,2019-06-27 14:08,27,31,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-06-27,13:30:00,2019-06-27 13:30,29,34,6.7,6.9,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-06-27,14:20:00,2019-06-27 14:20,28,32,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-06-27,0:40:00,2019-06-27 0:40,26,34,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-06-27,0:00:00,2019-06-27 0:00,27,33,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-06-27,11:30:00,2019-06-27 11:30,27,32,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-07-04,8:51:00,2019-07-04 8:51,24,33,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-07-04,8:36:00,2019-07-04 8:36,24,33,6.74,6.33,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-07-04,9:30:00,2019-07-04 9:30,26,32,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-07-04,8:23:00,2019-07-04 8:23,27,33,6.74,6.33,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-07-04,8:02:00,2019-07-04 8:02,26,34,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-07-04,7:38:00,2019-07-04 7:38,25,32,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-07-04,1:00:00,2019-07-04 1:00,29,32,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-07-04,12:44:00,2019-07-04 12:44,27,32,6.74,6.33,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-07-04,12:10:00,2019-07-04 12:10,28,32,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-07-04,11:47:00,2019-07-04 11:47,27,32,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-07-04,11:10:00,2019-07-04 11:10,26,33,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-07-04,10:05:00,2019-07-04 10:05,25,33,6.74,6.33,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,26.022198,-111.344895,2019-07-06,10:40:00,2019-07-06 10:40,27,34,6.74,6.33,0.99,1
BAN4,BANCO LA NEGRITA,PESQUERO,25.972652,-111.353132,2019-07-06,12:05:00,2019-07-06 12:05,27,32,6.74,6.33,0.99,1
BAN5,BANCO MIL PALMAS,PESQUERO,26.056492,-111.329012,2019-07-06,9:17:00,2019-07-06 9:17,26,33,6.74,6.33,0.99,1
BAS1,BANCO ENSENADA BLANCA,PESQUERO,25.726044,-111.246157,2019-07-06,2:20:00,2019-07-06 2:20,27,32,6.74,6.33,0.99,1
BAS2,BANCO LIGUI,PESQUERO,25.741846,-111.258535,2019-07-06,2:05:00,2019-07-06 2:05,26,34,6.74,6.33,0.99,1
BAS7,BANCO VISTA AL MAR,PESQUERO,25.878122,-111.342342,2019-07-06,12:55:00,2019-07-06 12:55,25,34,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-07-18,9:23:00,2019-07-18 9:23,26,33,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-07-18,9:15:00,2019-07-18 9:15,27,32,6.74,6.33,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-07-18,9:31:00,2019-07-18 9:31,28,32,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-07-18,9:05:00,2019-07-18 9:05,27,33,6.74,6.33,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-07-18,8:48:00,2019-07-18 8:48,27,34,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-07-18,8:37:00,2019-07-18 8:37,26,34,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-07-18,12:21:00,2019-07-18 12:21,29,34,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-07-18,12:11:00,2019-07-18 12:11,29,32,6.74,6.33,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-07-18,11:21:00,2019-07-18 11:21,30,32,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-07-18,11:30:00,2019-07-18 11:30,29,32,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-07-18,10:45:00,2019-07-18 10:45,29,33,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-07-18,10:21:00,2019-07-18 10:21,29,33,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-07-26,9:18:00,2019-07-26 9:18,28,32,6.74,6.33,30,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-07-26,9:05:00,2019-07-26 9:05,28,30,6.74,6.33,8664,0
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-07-26,9:23:00,2019-07-26 9:23,28,32,6.74,6.33,10,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-07-26,8:57:00,2019-07-26 8:57,28,32,6.74,6.33,1607,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-07-26,8:40:00,2019-07-26 8:40,28,31,6.74,6.33,241,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-07-26,8:31:00,2019-07-26 8:31,26,32,6.74,6.33,1119,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-07-26,12:00:00,2019-07-26 12:00,28,32,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-07-26,11:42:00,2019-07-26 11:42,28,33,6.74,6.33,20,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-07-26,11:20:00,2019-07-26 11:20,28,32,6.74,6.33,420,0
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-07-26,11:02:00,2019-07-26 11:02,28,33,6.74,6.33,3448,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-07-26,10:20:00,2019-07-26 10:20,28,32,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-07-26,10:02:00,2019-07-26 10:02,28,31,6.74,6.33,1039,0
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-07-29,10:15:00,2019-07-29 10:15,28,34,6.74,6.33,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-07-29,10:08:00,2019-07-29 10:08,28,32,6.74,6.33,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-07-29,10:00:00,2019-07-29 10:00,28,34,6.74,6.33,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-07-29,11:15:00,2019-07-29 11:15,28,35,6.74,6.33,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-07-29,11:28:00,2019-07-29 11:28,28,31.5,6.74,6.33,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-07-29,0:00:00,2019-07-29 0:00,28,31.5,6.74,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-08-02,9:11:00,2019-08-02 9:11,33.5,32,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-08-02,9:05:00,2019-08-02 9:05,33.5,33,6.82,6.09,37,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-08-02,9:15:00,2019-08-02 9:15,33.5,33,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-08-02,8:55:00,2019-08-02 8:55,33.5,33,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-08-02,8:42:00,2019-08-02 8:42,33.5,32,6.82,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-08-02,8:32:00,2019-08-02 8:32,33.5,33,6.82,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-08-02,12:00:00,2019-08-02 12:00,33.5,32,6.82,6.09,10,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-08-02,11:53:00,2019-08-02 11:53,33.5,32,6.82,6.09,0.99,1
SRS3,EL QUEMADO,RECREATIVO,25.798917,-111.310964,2019-08-02,11:25:00,2019-08-02 11:25,33.5,32,6.82,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,2019-08-02,11:00:00,2019-08-02 11:00,33.5,32,6.82,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,2019-08-02,10:02:00,2019-08-02 10:02,33.5,32,6.82,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,2019-08-02,9:47:00,2019-08-02 9:47,33.5,33,6.82,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,2019-08-08,9:32:00,2019-08-08 9:32,33.1,32,6.82,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,2019-08-08,9:26:00,2019-08-08 9:26,33.1,33,6.82,6.09,0.99,1
SRN2,PLAYA OASIS,RECREATIVO,26.007668,-111.338406,2019-08-08,9:40:00,2019-08-08 9:40,33.1,33,6.82,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,2019-08-08,9:20:00,2019-08-08 9:20,33.1,33,6.82,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,2019-08-08,8:43:00,2019-08-08 8:43,33.1,32,6.82,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,2019-08-08,8:30:00,2019-08-08 8:30,33.1,33,6.82,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,2019-08-08,23:57:00,2019-08-08 23:57,33.1,32,6.82,6.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,2019-08-08,11:40:00,2019-08-08 11:40,33.1,32,6.82,6.09,0.99,1
